case_id,prediction_date,project_type,project_category,project_value_crore,project_length_km,project_priority,executing_agency,state,district,urban_rural,land_area_acres,required_area_acres,land_type,land_use,land_value_lakh,circle_rate_lakh,parcel_accessibility,distance_to_project_km,number_of_owners,number_of_coowners,number_of_legal_heirs,joint_ownership,ownership_conflict,mutation_pending,title_clarity,encumbrance_flag,existing_legal_case,number_of_legal_cases,case_age_days,court_level,stay_order,injunction_status,objection_filed,compensation_dispute,land_record_available,title_document_available,mutation_status,survey_completed,ownership_verified,missing_document_count,document_conflict,estimated_compensation_lakh,approved_compensation_lakh,compensation_paid_lakh,compensation_pending,number_of_beneficiaries,bank_account_verified,notification_issued,pending_approval_count,department_count,interdepartmental_dependencies,file_movement_count,days_at_current_stage,total_file_age_days,families_affected,rr_applicable,rr_package_approved,rr_payment_status,number_of_objections,public_hearing_status,community_resistance,delayed,delay_days,delay_reason
LA018057,2025-01-15,Railway,Regional Infrastructure,536.37,56.4,Medium,State Irrigation Dept,Haryana,Panipat,Rural,4.32,1.78,Government,Industrial,150.84,156.95,Moderate,1.03,4,3,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,1,1,88.13,82.08,8.5,1,6,1,1,0,2,1,4,13,49,3,0,0,Not Applicable,2,Scheduled,Low,0,0,COMPENSATION
LA018058,2023-12-13,Railway,National Infrastructure,210.35,11.66,Medium,Urban Development Authority,Uttar Pradesh,Agra,Rural,0.9,0.61,Residential,Residential,19.02,16.55,High,0.55,1,0,2,0,0,0,High,0,0,0,0,None,0,0,0,1,1,1,Completed,1,1,0,0,42.04,40.25,3.93,1,2,1,1,0,2,0,5,40,105,4,0,0,Not Applicable,4,Completed,Low,0,0,COMPENSATION
LA018059,2023-09-24,Highway,Regional Infrastructure,104.16,22.15,Medium,NHAI,Andhra Pradesh,Vijayawada,Semi-Urban,2.85,2.13,Agricultural,Mixed,123.49,117.71,Moderate,0.4,4,3,2,1,0,0,High,0,0,0,0,None,0,0,1,0,1,1,Completed,1,0,2,0,72.83,67.18,20.3,1,6,1,1,0,4,0,4,17,71,3,0,0,Not Applicable,5,Scheduled,Low,1,59,COMPENSATION
LA018060,2023-02-28,Railway,Regional Infrastructure,493.65,14.77,Medium,Power Utility,Maharashtra,Nashik,Semi-Urban,3.97,3.03,Residential,Institutional,76.96,77.5,High,1.46,3,2,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,249.31,240.35,203.57,1,3,1,1,0,2,0,3,33,125,4,0,0,Not Applicable,2,Scheduled,Low,0,0,COMPENSATION
LA018061,2022-04-24,Industrial Corridor,Regional Infrastructure,36.66,15.94,Critical,Metro Corporation,Bihar,Patna,Rural,2.27,1.46,Commercial,Commercial,137.01,129.45,Moderate,0.39,1,0,2,0,1,0,Low,0,0,0,0,None,0,0,1,0,1,1,Under Verification,0,0,1,0,155.48,134.74,46.85,1,4,1,1,2,3,0,8,66,202,0,0,0,Not Applicable,9,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA018062,2023-05-17,Canal,National Infrastructure,145.71,9.67,Medium,Urban Development Authority,Bihar,Muzaffarpur,Semi-Urban,2.02,1.81,Industrial,Agriculture,129.17,112.33,High,0.25,4,3,2,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,119.52,108.25,33.93,1,4,1,1,0,3,1,3,56,97,2,0,0,Not Applicable,0,Not Required,Low,1,149,OWNERSHIP_CONFLICT
LA018063,2023-04-20,Airport,Regional Infrastructure,21.76,6.77,Medium,State PWD,Tamil Nadu,Coimbatore,Rural,3.3,1.27,Commercial,Industrial,212.42,171.9,High,1.37,3,2,3,1,0,0,High,0,0,0,0,None,0,0,0,1,1,1,Completed,1,1,0,0,118.83,116.18,50.46,1,3,1,1,3,1,0,5,111,312,1,0,0,Not Applicable,2,Scheduled,Low,1,361,ADMINISTRATIVE_APPROVAL
LA018064,2024-07-29,Highway,National Infrastructure,45.31,61.89,Medium,NHAI,Haryana,Faridabad,Rural,6.66,4.07,Mixed,Institutional,371.69,325.28,High,1.24,1,0,3,0,0,1,Moderate,0,0,0,0,None,0,0,1,0,1,1,Pending,1,0,1,0,363.03,316.1,,1,2,1,1,1,2,5,5,30,224,5,0,0,Not Applicable,4,Scheduled,Low,0,0,ADMINISTRATIVE_APPROVAL
LA018065,2022-09-06,Airport,National Infrastructure,125.62,5.46,Medium,State Irrigation Dept,Karnataka,Dharwad,Rural,1.77,1.14,Residential,Agriculture,66.54,56.55,High,4.29,1,0,3,0,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,2,0,109.89,105.74,49.27,1,4,1,1,1,2,0,2,41,106,3,0,0,Not Applicable,1,Scheduled,Low,0,0,DOCUMENTATION
LA018066,2024-04-14,Highway,State Infrastructure,737.86,28.54,High,NHAI,Bihar,Bhagalpur,Urban,6.95,3.75,Agricultural,Institutional,225.26,231.58,Low,0.47,4,3,3,1,0,0,High,0,1,1,671,District Court,0,0,0,0,1,1,Completed,0,1,0,0,317.12,299.96,181.83,1,5,1,1,0,4,0,6,18,85,4,0,0,Not Applicable,1,Scheduled,Low,0,0,LEGAL_DISPUTE
LA018067,2025-01-06,Railway,Regional Infrastructure,554.66,53.88,Critical,Metro Corporation,Maharashtra,Nagpur,Rural,3.91,3.13,Mixed,Mixed,322.94,276.48,High,1.39,2,1,2,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,2,0,140.55,120.62,86.36,1,3,1,1,1,3,0,8,14,159,4,0,0,Not Applicable,3,Completed,Low,1,190,DOCUMENTATION
LA018068,2023-12-24,Airport,National Infrastructure,454.6,5.73,High,NHAI,Haryana,Hisar,Rural,4.56,2.14,Industrial,Agriculture,356.09,368.37,Moderate,0.03,2,1,1,1,0,0,High,0,0,0,0,None,0,0,0,1,1,1,Completed,1,1,0,0,118.02,110.82,62.42,1,2,0,1,3,2,0,6,70,247,2,0,0,Not Applicable,3,Scheduled,Low,1,245,ADMINISTRATIVE_APPROVAL
LA018069,2024-10-24,Highway,State Infrastructure,87.29,15.04,Medium,NHAI,Gujarat,Vadodara,Rural,4.22,3.81,Agricultural,Industrial,130.92,109.05,Low,0.03,3,2,1,1,0,0,High,0,0,0,0,None,0,0,0,0,0,1,Pending,0,0,0,0,212.17,185.08,161.3,1,4,0,1,3,3,1,4,50,249,5,0,0,Not Applicable,3,Completed,Low,1,302,ADMINISTRATIVE_APPROVAL
LA018070,2023-11-11,Railway,State Infrastructure,113.27,15.83,Medium,State Irrigation Dept,Karnataka,Belagavi,Rural,9.09,7.74,Agricultural,Institutional,457.61,473.31,Low,0.79,2,1,0,1,0,0,High,0,0,0,0,None,0,0,0,1,1,1,Pending,1,0,0,0,330.67,333.06,248.04,1,2,1,1,4,3,1,5,36,230,1,0,0,Not Applicable,2,Scheduled,Low,0,0,ADMINISTRATIVE_APPROVAL
LA018071,2025-01-21,Highway,Regional Infrastructure,235.8,42.27,Critical,Indian Railways,Maharashtra,Nashik,Rural,5.62,3.93,Residential,Commercial,413.3,429.29,Moderate,1.59,2,1,2,1,0,0,High,1,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,346.85,331.0,32.14,1,2,1,1,1,2,0,2,44,156,3,0,0,Not Applicable,2,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA018072,2025-05-21,Highway,National Infrastructure,34.89,17.77,Normal,Urban Development Authority,Gujarat,Surat,Rural,3.61,2.65,Residential,Mixed,98.99,75.78,High,0.77,4,3,3,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,2,0,166.17,147.08,135.9,1,5,1,1,0,3,0,1,19,92,2,0,0,Not Applicable,0,Not Required,Low,0,0,DOCUMENTATION
LA018073,2025-03-11,Railway,National Infrastructure,140.7,5.54,Critical,Urban Development Authority,Telangana,Hyderabad,Rural,3.01,1.36,Commercial,Mixed,91.56,86.14,High,1.15,2,1,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,1,0,87.15,87.33,66.43,1,2,1,0,3,6,2,6,32,197,7,1,1,Approved,0,Not Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA018074,2023-04-22,Dam,National Infrastructure,29.24,16.95,High,Indian Railways,Haryana,Gurugram,Urban,3.63,3.01,Residential,Residential,121.95,107.53,Moderate,0.08,6,5,1,1,0,1,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,1,1,90.5,75.57,57.1,1,7,1,1,1,1,0,2,20,85,4,0,0,Not Applicable,4,Completed,Low,1,122,ADMINISTRATIVE_APPROVAL
LA018075,2022-05-09,Highway,State Infrastructure,309.19,11.83,Normal,Indian Railways,Gujarat,Ahmedabad,Rural,1.13,0.98,Industrial,Industrial,60.38,61.2,Moderate,0.26,2,1,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,77.36,70.01,4.38,1,4,1,1,2,8,0,3,21,189,1,0,0,Not Applicable,4,Completed,Low,1,142,ADMINISTRATIVE_APPROVAL
LA018076,2025-02-22,Highway,State Infrastructure,160.04,8.7,Critical,Urban Development Authority,Telangana,Nizamabad,Rural,6.01,5.51,Commercial,Industrial,251.57,208.64,Moderate,0.72,1,0,2,0,1,0,Low,0,1,1,603,High Court,0,0,0,0,1,1,Completed,1,1,0,0,251.82,242.22,48.1,1,2,0,1,1,3,0,4,47,132,3,0,0,Not Applicable,2,Completed,Low,0,0,LEGAL_DISPUTE
LA018077,2022-08-23,Railway,National Infrastructure,40.41,11.83,Medium,Indian Railways,Haryana,Gurugram,Rural,0.97,0.87,Government,Agriculture,42.31,39.77,Moderate,1.62,5,4,5,1,1,0,Low,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,2,0,21.0,20.35,16.87,1,7,1,1,1,4,0,5,31,105,5,0,0,Not Applicable,4,Completed,Low,0,0,OWNERSHIP_CONFLICT
LA018078,2024-05-01,Highway,State Infrastructure,180.75,7.63,Medium,Indian Railways,Bihar,Nalanda,Semi-Urban,7.16,3.43,Residential,Commercial,167.16,149.05,Moderate,0.91,3,2,2,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,1,0,217.7,188.63,135.52,1,5,1,1,2,4,1,7,107,262,4,0,0,Not Applicable,1,Completed,Low,1,407,ADMINISTRATIVE_APPROVAL
LA018079,2025-01-19,Power Transmission,National Infrastructure,82.83,41.81,Critical,State PWD,Gujarat,Gandhinagar,Rural,2.32,1.74,Commercial,Mixed,69.28,64.28,Moderate,3.27,1,0,1,0,0,1,High,0,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,1,0,97.97,80.96,40.82,1,1,1,1,0,2,1,3,23,64,0,0,0,Not Applicable,2,Scheduled,Low,1,68,ADMINISTRATIVE_APPROVAL
LA018080,2024-10-05,Industrial Corridor,National Infrastructure,256.07,26.95,Medium,State Irrigation Dept,Uttar Pradesh,Kanpur Nagar,Semi-Urban,1.64,1.52,Agricultural,Commercial,29.82,29.39,Low,2.06,2,1,0,1,0,0,High,1,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,61.81,54.36,9.96,1,3,0,1,3,2,0,8,29,207,1,0,0,Not Applicable,1,Re-hearing Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA018081,2022-08-15,Dam,National Infrastructure,107.25,18.55,Medium,Urban Development Authority,Haryana,Hisar,Rural,4.76,1.92,Agricultural,Residential,221.39,179.36,Moderate,0.83,3,2,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,1,0,115.04,113.67,29.77,1,4,1,1,1,4,1,4,46,275,1,0,0,Not Applicable,5,Completed,Low,1,283,ADMINISTRATIVE_APPROVAL
LA018082,2024-08-20,Canal,State Infrastructure,563.24,13.46,Medium,NHAI,Maharashtra,Nagpur,Semi-Urban,8.56,6.83,Commercial,Residential,204.52,202.74,Moderate,0.18,3,2,3,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,369.04,308.61,268.18,1,6,1,1,3,4,1,9,39,322,3,0,0,Not Applicable,3,Re-hearing Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA018083,2022-12-31,Power Transmission,Regional Infrastructure,199.19,9.59,Critical,Indian Railways,Madhya Pradesh,Indore,Rural,7.81,2.8,Residential,Commercial,290.8,270.43,Low,0.17,2,1,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Under Verification,0,0,2,1,458.49,385.1,171.02,1,3,1,1,0,2,1,7,8,55,0,0,0,Not Applicable,3,Completed,Low,0,0,DOCUMENTATION
LA018084,2025-04-05,Railway,State Infrastructure,116.43,58.31,High,State PWD,Rajasthan,Jodhpur,Rural,1.11,0.86,Industrial,Commercial,57.39,53.21,Low,0.6,4,3,1,1,0,0,High,1,0,0,0,None,0,0,1,0,1,1,Under Verification,1,0,1,1,63.87,64.46,18.14,1,4,0,1,0,4,2,8,18,79,1,0,0,Not Applicable,5,Completed,Low,1,107,ADMINISTRATIVE_APPROVAL
LA018085,2022-01-12,Canal,State Infrastructure,272.33,39.79,Medium,State Irrigation Dept,West Bengal,Howrah,Urban,13.91,7.09,Commercial,Residential,1010.58,,Moderate,0.12,1,0,0,0,0,0,High,0,0,0,0,None,0,0,1,0,1,1,Completed,1,1,0,0,647.55,650.63,113.67,1,2,1,1,0,3,1,5,61,105,5,0,0,Not Applicable,7,Re-hearing Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA018086,2023-02-24,Railway,Regional Infrastructure,66.48,16.93,Medium,Metro Corporation,Bihar,Bhagalpur,Rural,3.95,2.63,Mixed,Commercial,112.34,88.19,Low,0.24,2,1,1,1,0,0,High,0,0,0,0,None,0,0,0,0,0,1,Pending,0,0,1,1,125.44,104.42,26.24,1,3,1,1,1,3,1,4,39,153,1,0,0,Not Applicable,4,Scheduled,Low,1,166,ADMINISTRATIVE_APPROVAL
LA018087,2024-09-19,Railway,State Infrastructure,538.7,7.95,Medium,Urban Development Authority,West Bengal,Hooghly,Rural,3.64,1.65,Commercial,Institutional,132.18,129.12,Low,0.65,2,1,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,154.58,138.51,62.4,1,2,1,1,2,5,0,3,40,147,0,0,0,Not Applicable,3,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA018088,2023-04-30,Industrial Corridor,National Infrastructure,322.29,17.09,Normal,State Irrigation Dept,Andhra Pradesh,Vijayawada,Semi-Urban,2.02,1.89,Agricultural,Commercial,39.75,35.91,Low,0.79,1,0,0,0,0,0,High,0,0,0,0,None,0,0,0,1,1,1,Completed,0,1,1,0,57.0,46.68,19.61,1,1,1,1,0,3,2,3,25,207,0,0,0,Not Applicable,4,Scheduled,Low,1,214,COMPENSATION
LA018089,2024-10-27,Industrial Corridor,National Infrastructure,86.03,52.33,Normal,Metro Corporation,Uttar Pradesh,Kanpur Nagar,Rural,1.99,0.72,Agricultural,Industrial,93.1,80.06,High,0.2,4,3,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,1,0,51.93,43.56,17.53,1,5,1,1,3,4,2,10,76,330,8,1,1,Payment Pending,0,Not Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA018090,2023-10-04,Railway,National Infrastructure,290.73,28.41,High,State PWD,Gujarat,Gandhinagar,Rural,4.2,2.82,Government,Industrial,314.83,258.48,High,1.9,1,0,1,0,0,1,High,0,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,2,0,156.38,148.83,73.11,1,1,1,1,1,4,0,6,47,114,1,0,0,Not Applicable,4,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA018091,2024-06-29,Urban Infrastructure,Regional Infrastructure,208.76,17.52,High,State PWD,Uttar Pradesh,Varanasi,Rural,0.9,0.69,Mixed,Agriculture,20.23,15.98,Moderate,1.12,3,2,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,0,0,34.73,30.37,20.35,1,5,1,1,3,3,0,6,45,305,4,0,0,Not Applicable,4,Scheduled,Low,0,0,ADMINISTRATIVE_APPROVAL
LA018092,2022-04-26,Airport,Regional Infrastructure,102.11,14.44,High,Metro Corporation,Uttar Pradesh,Lucknow,Rural,2.05,1.15,Industrial,Agriculture,99.0,99.58,Moderate,0.09,1,0,0,0,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,1,1,93.17,78.59,13.59,1,2,1,1,2,3,1,2,46,181,2,0,0,Not Applicable,2,Re-hearing Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA018093,2024-06-13,Metro,National Infrastructure,343.2,50.58,Normal,NHAI,Tamil Nadu,Coimbatore,Rural,4.9,2.81,Residential,Industrial,258.23,224.59,Low,1.73,4,3,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,1,0,283.29,265.75,130.13,1,4,1,1,1,5,1,14,33,112,1,0,0,Not Applicable,0,Not Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA018094,2025-03-03,Metro,State Infrastructure,225.73,12.02,Critical,NHAI,Madhya Pradesh,Ujjain,Rural,5.28,4.59,Government,Mixed,124.4,102.0,High,2.31,4,3,0,1,0,0,High,1,0,0,0,None,0,0,0,0,1,1,Pending,1,0,0,0,325.46,286.85,206.22,1,4,1,1,1,2,1,4,59,214,3,0,0,Not Applicable,2,Re-hearing Required,Low,1,149,ADMINISTRATIVE_APPROVAL
LA018095,2024-03-05,Power Transmission,National Infrastructure,194.96,14.48,Medium,State Irrigation Dept,Maharashtra,Pune,Semi-Urban,2.58,1.58,Commercial,Mixed,169.94,174.75,Low,1.62,2,1,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,1,0,139.29,138.66,54.39,1,2,1,1,1,4,0,2,60,373,6,1,1,Approved,2,Completed,Low,0,0,ADMINISTRATIVE_APPROVAL
LA018096,2024-11-15,Urban Infrastructure,National Infrastructure,520.49,9.48,Critical,State PWD,Karnataka,Bengaluru Rural,Rural,0.38,0.18,Commercial,Agriculture,14.26,12.39,Low,0.13,2,1,2,1,0,0,High,0,1,1,147,High Court,1,0,0,0,0,1,Under Verification,1,0,0,0,15.13,13.19,1.69,1,3,1,1,2,5,1,6,25,216,4,0,0,Not Applicable,2,Re-hearing Required,Low,1,232,ADMINISTRATIVE_APPROVAL
LA018097,2022-02-04,Dam,National Infrastructure,383.58,12.0,Critical,NHAI,Karnataka,Mysuru,Rural,1.73,1.02,Mixed,Agriculture,38.58,33.82,Moderate,6.06,2,1,1,1,0,0,High,1,0,0,0,None,0,0,0,0,1,1,Completed,1,1,1,0,102.06,90.18,46.37,1,4,1,1,0,2,0,3,24,143,3,0,0,Not Applicable,1,Completed,Low,0,0,COMPENSATION
LA018098,2022-10-04,Railway,National Infrastructure,73.96,22.32,Medium,State PWD,Punjab,Amritsar,Semi-Urban,8.28,4.75,Mixed,Agriculture,239.38,240.58,Moderate,3.45,1,0,0,0,0,0,High,1,0,0,0,None,0,0,0,0,1,1,Pending,1,0,2,1,446.55,434.08,94.34,1,1,1,1,1,3,2,4,33,110,3,0,0,Not Applicable,1,Completed,Low,0,0,DOCUMENTATION
LA018099,2023-08-27,Metro,State Infrastructure,56.4,16.3,Medium,Urban Development Authority,Andhra Pradesh,Nellore,Rural,1.82,1.35,Mixed,Agriculture,113.53,101.29,Moderate,0.02,4,3,0,1,0,1,Moderate,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,1,1,117.27,118.05,17.72,1,5,0,1,2,4,1,7,102,287,4,0,0,Not Applicable,1,Re-hearing Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA018100,2022-02-08,Railway,State Infrastructure,343.59,37.64,Normal,NHAI,Bihar,Gaya,Semi-Urban,2.15,1.49,Government,Mixed,65.41,65.06,High,0.79,3,2,4,1,0,0,High,1,1,1,59,District Court,0,1,0,0,1,1,Completed,1,0,0,0,71.44,66.5,53.04,1,3,1,1,1,2,2,10,43,189,2,0,0,Not Applicable,6,Re-hearing Required,Low,1,154,LEGAL_DISPUTE
LA018101,2025-05-25,Canal,State Infrastructure,153.4,4.59,Medium,Urban Development Authority,Tamil Nadu,Madurai,Semi-Urban,3.67,2.0,Agricultural,Residential,253.22,192.95,High,0.98,2,1,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,102.89,92.18,41.05,1,2,0,1,1,2,1,5,34,132,1,0,0,Not Applicable,6,Scheduled,Low,0,0,COMPENSATION
LA018102,2024-02-18,Urban Infrastructure,Regional Infrastructure,145.15,29.66,Medium,Metro Corporation,Maharashtra,Nagpur,Urban,1.49,0.79,Industrial,Agriculture,48.86,40.79,High,0.65,2,1,0,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,1,1,62.69,55.03,38.82,1,3,1,1,2,5,2,6,34,147,3,0,0,Not Applicable,2,Completed,Low,1,206,ADMINISTRATIVE_APPROVAL
LA018103,2025-12-01,Industrial Corridor,Regional Infrastructure,75.05,23.22,Normal,NHAI,Bihar,Gaya,Rural,1.43,1.09,Mixed,Institutional,88.44,78.12,High,2.35,1,0,3,0,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,1,0,31.57,28.26,25.35,1,2,1,1,1,3,0,2,54,131,3,0,0,Not Applicable,1,Scheduled,Low,0,0,COMPENSATION
LA018104,2024-09-14,Metro,National Infrastructure,38.12,11.49,Critical,Urban Development Authority,Telangana,Nizamabad,Rural,2.25,1.21,Commercial,Agriculture,122.48,94.76,Moderate,0.48,3,2,0,1,1,1,Low,0,0,0,0,None,0,0,1,0,1,1,Pending,1,0,1,1,102.26,85.95,29.69,1,4,1,1,2,3,0,7,60,184,1,0,0,Not Applicable,9,Completed,Low,0,0,OWNERSHIP_CONFLICT
LA018105,2023-02-08,Railway,State Infrastructure,288.84,4.96,Medium,State Irrigation Dept,Uttar Pradesh,Lucknow,Rural,3.3,1.85,Agricultural,Mixed,65.3,62.86,Moderate,2.2,3,2,2,1,1,0,High,0,0,0,0,None,0,0,0,0,1,0,Completed,1,0,2,1,189.05,174.39,173.47,0,4,1,1,0,4,0,4,110,230,2,0,0,Not Applicable,3,Scheduled,Low,1,380,DOCUMENTATION
LA018106,2024-01-01,Metro,Regional Infrastructure,157.35,41.72,Critical,Metro Corporation,Haryana,Hisar,Rural,1.78,0.71,Commercial,Mixed,125.61,105.12,High,2.4,3,2,0,1,0,1,Moderate,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,2,1,51.53,52.41,12.55,1,5,1,1,2,2,0,2,77,238,1,0,0,Not Applicable,3,Re-hearing Required,Low,1,247,DOCUMENTATION
LA018107,2024-08-23,Railway,Regional Infrastructure,492.18,105.87,Critical,Metro Corporation,Tamil Nadu,Salem,Semi-Urban,3.59,2.68,Mixed,Agriculture,111.79,88.85,High,1.88,4,3,3,1,0,1,Moderate,1,0,0,0,None,0,0,0,0,1,1,Pending,1,0,0,0,152.56,133.95,64.04,1,5,1,1,1,6,1,5,24,174,2,0,0,Not Applicable,3,Completed,Low,1,148,COMPENSATION
LA018108,2022-11-11,Urban Infrastructure,State Infrastructure,117.49,25.56,Critical,NHAI,Odisha,Khordha,Rural,6.44,3.23,Mixed,Residential,310.15,292.16,Low,1.0,2,1,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,1,0,400.68,405.17,33.37,1,2,1,1,0,1,2,4,42,80,3,0,0,Not Applicable,2,Scheduled,Low,1,174,INTER_DEPARTMENT
LA018109,2024-02-01,Highway,National Infrastructure,99.51,17.43,Medium,Power Utility,Gujarat,Ahmedabad,Rural,12.86,6.51,Mixed,Industrial,741.02,567.6,Low,3.41,2,1,0,1,0,0,High,1,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,1,0,643.14,637.12,440.38,1,4,0,1,0,4,0,4,27,54,2,0,0,Not Applicable,2,Completed,Low,1,203,COMPENSATION
LA018110,2024-07-26,Industrial Corridor,State Infrastructure,122.6,5.99,Normal,NHAI,Jharkhand,Hazaribagh,Semi-Urban,1.86,1.04,Residential,Commercial,139.59,124.25,Moderate,0.42,2,1,4,1,0,0,High,0,0,0,0,None,0,0,0,1,1,1,Completed,1,1,0,0,100.55,95.19,88.02,1,3,1,1,2,1,0,5,60,167,1,0,0,Not Applicable,2,Completed,Low,1,285,COMPENSATION
LA018111,2024-07-29,Railway,National Infrastructure,98.6,6.96,Critical,Metro Corporation,Bihar,Gaya,Rural,5.55,3.21,Agricultural,Mixed,280.1,291.4,High,0.74,1,0,0,0,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Pending,1,0,1,1,272.75,250.96,217.47,1,5,1,0,1,3,0,5,41,235,3,0,0,Not Applicable,2,Completed,Low,1,210,DOCUMENTATION
LA018112,2022-03-19,Canal,National Infrastructure,77.21,20.29,Medium,Power Utility,Haryana,Faridabad,Semi-Urban,2.68,2.23,Residential,Mixed,121.68,119.68,Low,0.35,1,0,4,0,0,0,High,1,0,0,0,None,0,0,0,0,1,1,Under Verification,1,0,1,0,152.65,136.58,124.44,1,1,1,1,0,2,1,6,22,93,8,1,1,Payment Pending,2,Completed,Low,1,100,INTER_DEPARTMENT
LA018113,2023-12-26,Urban Infrastructure,National Infrastructure,361.39,4.4,Medium,NHAI,Tamil Nadu,Madurai,Urban,6.34,5.85,Industrial,Institutional,392.27,302.48,Moderate,0.28,3,2,1,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,264.42,215.85,75.13,1,3,1,1,2,2,2,7,46,271,5,0,0,Not Applicable,1,Re-hearing Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA018114,2025-11-04,Airport,State Infrastructure,435.19,15.1,High,State Irrigation Dept,Andhra Pradesh,Vijayawada,Urban,1.88,1.47,Commercial,Industrial,119.66,108.37,Low,1.5,3,2,2,1,0,0,High,0,0,0,0,None,0,0,0,0,1,1,Completed,1,1,0,0,120.45,111.42,74.62,1,3,1,1,1,4,3,3,11,88,5,0,0,Not Applicable,6,Re-hearing Required,Low,0,0,ADMINISTRATIVE_APPROVAL
LA018115,2025-02-16,Canal,State Infrastructure,165.38,11.55,Critical,Indian Railways,Madhya Pradesh,Bhopal,Rural,15.09,11.65,Government,Commercial,516.8,406.36,Moderate,1.07,3,2,0,1,0,1,Moderate,0,0,0,0,None,0,0,0,0,1,1,Pending,0,0,0,0,794.12,,664.82,1,7,1,0,0,3,0,7,73,95,1,0,0,Not Applicable,2,Completed,Low,0,0,OWNERSHIP_CONFLICT
LA018116,2023-03-14,Highway,State Infrastructure,175.4,4.63,High,State Irrigation Dept,Punjab,Ludhiana,Rural,1.97,1.2,Residential,Commercial,62.77,61.68,Low,0.03,2,1,2,1,0,0,High,1,1,3,1275,District Court,0,0,0,0,1,1,Completed,1,1,0,0,50.43,50.69,38.93,1,3,1,1,1,4,0,4,86,250,2,0,0,Not Applicable,4,Scheduled,Low,1,292,LEGAL_DISPUTE
LA018117,2023-02-10,Highway,Regional Infrastructure,129.42,10.5,Critical,Urban Development Authority,Rajasthan,Kota,Rural,3.08,2.41,Mixed,Residential,76.58,63.73,High,2.83,4,3,1,1,0,0,High,0,0,0,0,None,0,0,0,0,0,1,Completed,1,0,1,1,86.07,86.59,31.07,1,4,1,1,2,3,0,4,19,128,1,0,0,Not Applicable,4,Scheduled,Low,0,0,ADMINISTRATIVE_APPROVAL
